task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
single_shape,bn2_w16_gmp,retention_1,4,centered_logit_fidelity,energy,100,0.0908153516342856,0.05296536460952096,0.08030587420376892,0.10132482906480228
single_shape,bn2_w16_gmp,retention_1,8,centered_logit_fidelity,energy,100,0.06980858736094869,0.05905762986103834,0.05809027233186985,0.08152690239002754
single_shape,bn4_w16_gap,release_default,1,centered_logit_fidelity,energy,100,-0.0309924211513772,0.16541686695704597,-0.06381471630082577,0.0018298739980713713
single_shape,bn4_w16_gap,release_default,2,centered_logit_fidelity,energy,100,-0.18676570206708923,0.3031311560206749,-0.24691349990011024,-0.1266179042340682
single_shape,bn4_w16_gap,release_default,4,centered_logit_fidelity,energy,100,-0.5823198592225476,0.6310149074251659,-0.7075269068242224,-0.4571128116208728
single_shape,bn4_w16_gap,release_default,8,centered_logit_fidelity,energy,100,0.09294529446352773,0.6355572554738159,-0.03316305353796073,0.21905364246501619
single_shape,bn4_w16_gap,retention_1,1,centered_logit_fidelity,energy,100,-0.025112943076485865,0.20711250580478127,-0.06620855756682459,0.01598267141385286
single_shape,bn4_w16_gap,retention_1,2,centered_logit_fidelity,energy,100,-0.037198562270833076,0.42598041534672604,-0.12172231838831274,0.04732519384664658
single_shape,bn4_w16_gap,retention_1,4,centered_logit_fidelity,energy,100,-1.6202522104885673,1.0199635210510403,-1.8226351013354916,-1.417869319641643
single_shape,bn4_w16_gap,retention_1,8,centered_logit_fidelity,energy,100,0.7965925364786436,0.6760067593892946,0.6624581293419197,0.9307269436153675
single_shape,bn4_w16_gmp,release_default,1,centered_logit_fidelity,energy,100,0.007249730116780213,0.03783302607974889,-0.0002571630509446629,0.01475662328450509
single_shape,bn4_w16_gmp,release_default,2,centered_logit_fidelity,energy,100,0.005460293686825251,0.044854922926681265,-0.0034398961564970684,0.01436048353014757
single_shape,bn4_w16_gmp,release_default,4,centered_logit_fidelity,energy,100,0.0314824146729099,0.045383747136622125,0.022477294633410187,0.040487534712409616
single_shape,bn4_w16_gmp,release_default,8,centered_logit_fidelity,energy,100,0.031102124398575542,0.0452256326136842,0.02212837771074637,0.040075871086404716
single_shape,bn4_w16_gmp,retention_1,1,centered_logit_fidelity,energy,100,0.008572263088920881,0.03378207527830924,0.001869166446221919,0.015275359731619843
single_shape,bn4_w16_gmp,retention_1,2,centered_logit_fidelity,energy,100,0.014192798782529634,0.04062970967235182,0.006130982915538125,0.022254614649521144
single_shape,bn4_w16_gmp,retention_1,4,centered_logit_fidelity,energy,100,0.03597426960713202,0.05083813015934114,0.025886881642219885,0.046061657572044154
single_shape,bn4_w16_gmp,retention_1,8,centered_logit_fidelity,energy,100,0.02898126822482075,0.05014222588353184,0.019031962765982843,0.038930573683658654
single_shape,plain2_w16_gap,release_default,1,centered_logit_fidelity,energy,100,0.09626293967585342,0.039771321475528865,0.08837144664997969,0.10415443270172715
single_shape,plain2_w16_gap,release_default,2,centered_logit_fidelity,energy,100,0.1438741098198396,0.05250081091198084,0.13345680992148107,0.15429140971819816
single_shape,plain2_w16_gap,release_default,4,centered_logit_fidelity,energy,100,0.17423633531625116,0.07196939393258574,0.15995604617260742,0.1885166244598949
single_shape,plain2_w16_gap,release_default,8,centered_logit_fidelity,energy,100,-0.07104708429639583,0.09435150287635698,-0.08976846943788805,-0.05232569915490362
single_shape,plain2_w16_gap,retention_1,1,centered_logit_fidelity,energy,100,0.14666655952105379,0.0486947695406522,0.13700446080343817,0.1563286582386694
single_shape,plain2_w16_gap,retention_1,2,centered_logit_fidelity,energy,100,0.211134842136668,0.057269432348641576,0.1997713442892774,0.2224983399840586
single_shape,plain2_w16_gap,retention_1,4,centered_logit_fidelity,energy,100,0.1588237080579665,0.07749219711245775,0.14344757494534505,0.17419984117058795
single_shape,plain2_w16_gap,retention_1,8,centered_logit_fidelity,energy,100,0.05301609642523958,0.11088034932102694,0.031015029553179065,0.0750171632973001
single_shape,plain2_w16_gmp,release_default,1,centered_logit_fidelity,energy,100,0.025974372254107137,0.014135875751959369,0.02316950782485142,0.028779236683362856
single_shape,plain2_w16_gmp,release_default,2,centered_logit_fidelity,energy,100,0.0631690382670824,0.020479841814592652,0.05910539333765009,0.06723268319651471
single_shape,plain2_w16_gmp,release_default,4,centered_logit_fidelity,energy,100,0.0886392144935841,0.021367186061578707,0.08439950121447555,0.09287892777269265
single_shape,plain2_w16_gmp,release_default,8,centered_logit_fidelity,energy,100,0.0590500449605464,0.015081922257277381,0.056057464380006576,0.06204262554108623
single_shape,plain2_w16_gmp,retention_1,1,centered_logit_fidelity,energy,100,0.029226347140811626,0.013252670726961192,0.02659672974978868,0.03185596453183458
single_shape,plain2_w16_gmp,retention_1,2,centered_logit_fidelity,energy,100,0.08045520761554165,0.01903027171776934,0.07667918884197229,0.084231226389111
single_shape,plain2_w16_gmp,retention_1,4,centered_logit_fidelity,energy,100,0.0898371429024909,0.017620615609117426,0.086340830483591,0.0933334553213908
single_shape,plain2_w16_gmp,retention_1,8,centered_logit_fidelity,energy,100,0.06063143307523568,0.017004976130822476,0.05725727688522564,0.06400558926524572
single_shape,plain2_w64_gap,release_default,1,centered_logit_fidelity,energy,100,0.0815240433211017,0.032367605505957193,0.07510160816838349,0.08794647847381992
single_shape,plain2_w64_gap,release_default,2,centered_logit_fidelity,energy,100,0.13896125922534078,0.053565134060128534,0.12833277452373018,0.14958974392695137
single_shape,plain2_w64_gap,release_default,4,centered_logit_fidelity,energy,100,0.1695515772015943,0.05206100614948656,0.1592215441097487,0.1798816102934399
single_shape,plain2_w64_gap,release_default,8,centered_logit_fidelity,energy,100,-0.03371262266085804,0.10215903228303236,-0.05398319102222372,-0.013442054299492356
single_shape,plain2_w64_gap,retention_1,1,centered_logit_fidelity,energy,100,0.13120050774248082,0.02670562067466592,0.12590153321794995,0.1364994822670117
single_shape,plain2_w64_gap,retention_1,2,centered_logit_fidelity,energy,100,0.2023667174316215,0.03909179730851481,0.19461005674286797,0.21012337812037502
single_shape,plain2_w64_gap,retention_1,4,centered_logit_fidelity,energy,100,0.15635294270915817,0.07499323563887332,0.14147265776826146,0.1712332276500549
single_shape,plain2_w64_gap,retention_1,8,centered_logit_fidelity,energy,100,0.09186726170010441,0.07623424045875858,0.07674073447914602,0.1069937889210628
single_shape,plain2_w64_gmp,release_default,1,centered_logit_fidelity,energy,100,0.021610626300559873,0.00811155208631699,0.02000111838522524,0.023220134215894507
single_shape,plain2_w64_gmp,release_default,2,centered_logit_fidelity,energy,100,0.07017386218322354,0.013399646731242108,0.06751508156428353,0.07283264280216355
single_shape,plain2_w64_gmp,release_default,4,centered_logit_fidelity,energy,100,0.09046678799541062,0.011882332624290105,0.08810907541366014,0.0928245005771611
single_shape,plain2_w64_gmp,release_default,8,centered_logit_fidelity,energy,100,0.06401131823600488,0.00962706275805573,0.06210110012415283,0.06592153634785693
single_shape,plain2_w64_gmp,retention_1,1,centered_logit_fidelity,energy,100,0.025403239465359904,0.008297662530479874,0.023756803200207743,0.027049675730512066
