task,metric,family,contrast,block,difference
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6067,-0.38114356994628906
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6068,-0.2069322858005762
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6069,-0.08984856680035591
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6070,-0.4483860172331333
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6071,-0.24304170720279217
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6072,-0.3845372907817364
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6073,-0.08084302954375744
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6074,-0.037044957280159
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6075,-0.12071209028363228
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6076,-0.387581255286932
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6077,-0.34854812920093536
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6078,0.08528900891542435
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6079,-0.42030826956033707
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6080,-0.29127222672104836
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6081,-0.26231098733842373
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6082,-0.5979622639715672
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6083,-0.24338319152593613
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6084,-0.13817340321838856
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6085,-0.389127429574728
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6086,-0.44848810136318207
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6087,-0.16576415859162807
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6088,-0.5498348586261272
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6089,-0.23418691009283066
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6090,-0.28149427101016045
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6091,0.08641542494297028
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6092,-0.10936898365616798
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6093,-0.44569307193160057
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6094,-0.22337764501571655
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6095,-0.39719776809215546
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6096,-0.14221087843179703
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6097,-0.23830780759453773
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6098,-0.1358888614922762
single_shape,prob_error_reduction,batchnorm,depth2 GAP: BN - noBN,6099,-0.3842744082212448
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6000,0.06124461442232132
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6001,0.030591867864131927
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6002,-0.008151397109031677
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6003,0.022743575274944305
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6004,-0.0001762881875038147
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6005,-0.012480191886425018
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6006,-0.004371419548988342
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6007,0.0032975003123283386
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6008,-0.050060003995895386
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6009,-0.006385542452335358
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6010,-0.04239603877067566
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6011,0.017092041671276093
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6012,-0.04965738207101822
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6013,-0.03520426154136658
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6014,0.0062963590025901794
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6015,-0.02236262708902359
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6016,-0.1165437251329422
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6017,-0.11865504086017609
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6018,0.004652142524719238
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6019,0.020234055817127228
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6020,0.056609898805618286
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6021,0.029780402779579163
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6022,0.00036947429180145264
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6023,0.051417961716651917
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6024,-0.09627101570367813
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6025,-0.052884310483932495
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6026,-0.01967509835958481
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6027,0.008626282215118408
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6028,0.0016016960144042969
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6029,-0.05075547471642494
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6030,0.04338621348142624
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6031,-0.0018042325973510742
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6032,0.004444807767868042
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6033,0.040697209537029266
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6034,-0.014515221118927002
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6035,0.04737067222595215
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6036,-0.021612413227558136
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6037,-0.03430110961198807
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6038,-0.015268325805664062
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6039,0.08078473061323166
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6040,0.053074583411216736
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6041,0.023070476949214935
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6042,0.052653200924396515
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6043,-0.007433086633682251
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6044,-0.011584632098674774
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6045,0.09991444647312164
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6046,-0.030321888625621796
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6047,-0.04334530234336853
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6048,0.033716052770614624
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6049,0.016162455081939697
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6050,-0.06698921322822571
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6051,0.021143943071365356
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6052,0.03799436613917351
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6053,0.06041654944419861
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6054,-0.045391812920570374
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6055,0.011462345719337463
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6056,0.11169636994600296
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6057,-0.019282281398773193
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6058,0.047259874641895294
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6059,-0.02815159410238266
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6060,0.022808559238910675
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6061,-0.0652618333697319
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6062,0.014430087059736252
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6063,-0.019546255469322205
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6064,0.013457216322422028
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6065,-0.053579799830913544
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6066,-0.0012782961130142212
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6067,-0.020303361117839813
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6068,0.11329647153615952
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6069,-0.10900726914405823
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6070,-0.053403377532958984
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6071,-0.08884742856025696
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6072,0.011169299483299255
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6073,0.02671431005001068
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6074,0.0829872414469719
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6075,-0.018796369433403015
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6076,-0.030595101416110992
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6077,-0.04020427167415619
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6078,-0.0045363083481788635
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6079,0.05644329637289047
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6080,0.0077406540513038635
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6081,0.09119679033756256
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6082,-0.048093996942043304
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6083,-0.060264818370342255
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6084,0.062154024839401245
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6085,-0.01828419417142868
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6086,0.005851536989212036
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6087,0.07477004826068878
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6088,-0.021654099225997925
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6089,-0.05062386393547058
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6090,0.022978417575359344
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6091,-0.0010654926300048828
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6092,-0.03562571108341217
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6093,0.009355396032333374
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6094,0.0035066157579421997
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6095,-0.02806135267019272
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6096,0.03219558298587799
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6097,-0.013455674052238464
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6098,-0.043461933732032776
single_shape,prob_error_reduction,batchnorm,depth4 GMP: BN - noBN,6099,-0.03702183812856674
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6000,-0.2908974215388298
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6001,0.06094843149185181
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6002,0.07045663520693779
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6003,0.073538888245821
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6004,-0.02497464045882225
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6005,-0.007136411964893341
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6006,0.20024297013878822
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6007,-0.129550501704216
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6008,0.06559938937425613
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6009,-0.3636793680489063
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6010,-0.02327410876750946
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6011,0.0048788562417030334
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6012,0.03112245351076126
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6013,-0.09128974378108978
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6014,-0.3371264636516571
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6015,-0.26653431355953217
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6016,-0.20013214647769928
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6017,-0.10792242363095284
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6018,-0.036964260041713715
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6019,0.001916002482175827
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6020,-0.3417204562574625
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6021,-0.01627584546804428
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6022,-0.024600036442279816
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6023,-0.13054440915584564
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6024,-0.03580618277192116
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6025,0.00624384731054306
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6026,0.051129008643329144
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6027,-0.2620534226298332
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6028,-0.04656832665205002
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6029,0.0170900896191597
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6030,-0.004559330642223358
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6031,-0.20563973486423492
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6032,-0.2523914538323879
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6033,-0.08268237859010696
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6034,-0.25319543294608593
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6035,-0.1894940361380577
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6036,-0.21388748288154602
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6037,-0.14698364585638046
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6038,-0.2515265867114067
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6039,-0.2958083525300026
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6040,-0.26177428662776947
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6041,-0.3282161206007004
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6042,0.15692857652902603
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6043,-0.43491506576538086
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6044,-0.4034077115356922
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6045,-0.07838805019855499
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6046,-0.17192869633436203
single_shape,prob_error_reduction,batchnorm,depth4 GAP: BN - noBN,6047,-0.03158612921833992
