task,architecture,anchor_family,block,metric,value_kind,B,init_reps
single_shape,plain2_w16_gap,structured_template,7088,centered_logit_fidelity,random,0.020016542043419815,4
single_shape,plain2_w16_gap,structured_template,7088,prob_error_reduction,random,0.1520843980833888,4
single_shape,plain2_w16_gap,structured_template,7089,centered_logit_fidelity,random,0.007387065836645142,4
single_shape,plain2_w16_gap,structured_template,7089,prob_error_reduction,random,0.09798607928678393,4
single_shape,plain2_w16_gap,structured_template,7090,centered_logit_fidelity,random,-0.01104426633552532,4
single_shape,plain2_w16_gap,structured_template,7090,prob_error_reduction,random,0.16259572911076248,4
single_shape,plain2_w16_gap,structured_template,7091,centered_logit_fidelity,random,0.0189570074811437,4
single_shape,plain2_w16_gap,structured_template,7091,prob_error_reduction,random,0.1429625740274787,4
single_shape,plain2_w16_gap,structured_template,7092,centered_logit_fidelity,random,0.02220694830900883,4
single_shape,plain2_w16_gap,structured_template,7092,prob_error_reduction,random,0.12151269055902958,4
single_shape,plain2_w16_gap,structured_template,7093,centered_logit_fidelity,random,-0.020360116595192643,4
single_shape,plain2_w16_gap,structured_template,7093,prob_error_reduction,random,0.183774993987754,4
single_shape,plain2_w16_gap,structured_template,7094,centered_logit_fidelity,random,0.002638527763796285,4
single_shape,plain2_w16_gap,structured_template,7094,prob_error_reduction,random,0.1527757467702031,4
single_shape,plain2_w16_gap,structured_template,7095,centered_logit_fidelity,random,0.00910119528291536,4
single_shape,plain2_w16_gap,structured_template,7095,prob_error_reduction,random,0.09691106947138906,4
single_shape,plain2_w16_gap,structured_template,7096,centered_logit_fidelity,random,-0.03299339826615415,4
single_shape,plain2_w16_gap,structured_template,7096,prob_error_reduction,random,0.14264429220929742,4
single_shape,plain2_w16_gap,structured_template,7097,centered_logit_fidelity,random,0.0052939616431531625,4
single_shape,plain2_w16_gap,structured_template,7097,prob_error_reduction,random,0.15968153811991215,4
single_shape,plain2_w16_gap,structured_template,7098,centered_logit_fidelity,random,0.013165504734392496,4
single_shape,plain2_w16_gap,structured_template,7098,prob_error_reduction,random,0.11182919284328818,4
single_shape,plain2_w16_gap,structured_template,7099,centered_logit_fidelity,random,0.03342786447361221,4
single_shape,plain2_w16_gap,structured_template,7099,prob_error_reduction,random,0.13868675706908107,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7000,centered_logit_fidelity,random,-0.0010382012271011407,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7000,prob_error_reduction,random,-0.07549739442765713,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7001,centered_logit_fidelity,random,0.000711813879909937,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7001,prob_error_reduction,random,-0.07896552793681622,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7002,centered_logit_fidelity,random,0.0038036057569613077,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7002,prob_error_reduction,random,-0.06867177318781614,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7003,centered_logit_fidelity,random,0.005098608514751253,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7003,prob_error_reduction,random,-0.06861178297549486,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7004,centered_logit_fidelity,random,0.004348750294010793,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7004,prob_error_reduction,random,-0.06742027308791876,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7005,centered_logit_fidelity,random,0.004935016538187519,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7005,prob_error_reduction,random,-0.06353357061743736,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7006,centered_logit_fidelity,random,0.005024441055154094,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7006,prob_error_reduction,random,-0.07086703181266785,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7007,centered_logit_fidelity,random,0.009693768328015436,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7007,prob_error_reduction,random,-0.060712698847055435,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7008,centered_logit_fidelity,random,-0.002841219547304456,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7008,prob_error_reduction,random,-0.0787180420011282,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7009,centered_logit_fidelity,random,0.005338810296573199,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7009,prob_error_reduction,random,-0.055265309289097786,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7010,centered_logit_fidelity,random,-0.0008501518551145369,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7010,prob_error_reduction,random,-0.08366648107767105,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7011,centered_logit_fidelity,random,0.0017886846812644828,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7011,prob_error_reduction,random,-0.07667640224099159,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7012,centered_logit_fidelity,random,0.002998535688422019,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7012,prob_error_reduction,random,-0.09111636690795422,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7013,centered_logit_fidelity,random,-0.0043908673772347934,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7013,prob_error_reduction,random,-0.06817544531077147,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7014,centered_logit_fidelity,random,0.005028775245683674,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7014,prob_error_reduction,random,-0.058331290259957314,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7015,centered_logit_fidelity,random,-0.0001512902434923271,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7015,prob_error_reduction,random,-0.07409830670803785,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7016,centered_logit_fidelity,random,0.007727283689281647,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7016,prob_error_reduction,random,-0.06626095063984394,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7017,centered_logit_fidelity,random,0.005871040475822495,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7017,prob_error_reduction,random,-0.0582797983661294,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7018,centered_logit_fidelity,random,0.0061119818188673375,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7018,prob_error_reduction,random,-0.08144836314022541,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7019,centered_logit_fidelity,random,-0.0008088782769480069,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7019,prob_error_reduction,random,-0.08097996143624187,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7020,centered_logit_fidelity,random,0.00662998375227246,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7020,prob_error_reduction,random,-0.06318850815296173,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7021,centered_logit_fidelity,random,0.005430839863256005,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7021,prob_error_reduction,random,-0.058667861856520176,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7022,centered_logit_fidelity,random,0.005911851533369124,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7022,prob_error_reduction,random,-0.05902988649904728,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7023,centered_logit_fidelity,random,0.0037118947563810414,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7023,prob_error_reduction,random,-0.0631722854450345,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7024,centered_logit_fidelity,random,-0.0024044896152052523,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7024,prob_error_reduction,random,-0.06270725186914206,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7025,centered_logit_fidelity,random,0.004124739328194306,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7025,prob_error_reduction,random,-0.06671252474188805,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7026,centered_logit_fidelity,random,0.0012203258315290223,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7026,prob_error_reduction,random,-0.07869100663810968,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7027,centered_logit_fidelity,random,-0.002629030717012747,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7027,prob_error_reduction,random,-0.09023948386311531,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7028,centered_logit_fidelity,random,-0.0032651000864234152,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7028,prob_error_reduction,random,-0.05545608978718519,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7029,centered_logit_fidelity,random,0.0006639748307892736,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7029,prob_error_reduction,random,-0.06228731479495764,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7030,centered_logit_fidelity,random,0.002756756622296127,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7030,prob_error_reduction,random,-0.06317792506888509,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7031,centered_logit_fidelity,random,-0.002884233981425153,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7031,prob_error_reduction,random,-0.07192367687821388,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7032,centered_logit_fidelity,random,0.003438389296874336,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7032,prob_error_reduction,random,-0.062389698810875416,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7033,centered_logit_fidelity,random,0.0038479931522436804,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7033,prob_error_reduction,random,-0.07474963739514351,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7034,centered_logit_fidelity,random,-0.0022422484960713356,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7034,prob_error_reduction,random,-0.09093662537634373,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7035,centered_logit_fidelity,random,-0.0042369157355950406,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7035,prob_error_reduction,random,-0.0777364457026124,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7036,centered_logit_fidelity,random,0.0012616539457900831,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7036,prob_error_reduction,random,-0.07059810776263475,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7037,centered_logit_fidelity,random,0.004978656588444499,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7037,prob_error_reduction,random,-0.05973015073686838,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7038,centered_logit_fidelity,random,0.006004587329713831,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7038,prob_error_reduction,random,-0.06561862956732512,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7039,centered_logit_fidelity,random,0.002460040610671132,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7039,prob_error_reduction,random,-0.08085075579583645,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7040,centered_logit_fidelity,random,0.0017448131668509267,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7040,prob_error_reduction,random,-0.08199591469019651,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7041,centered_logit_fidelity,random,0.019893176313560856,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7041,prob_error_reduction,random,-0.05692890100181103,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7042,centered_logit_fidelity,random,-0.0010851817553681926,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7042,prob_error_reduction,random,-0.06348863942548633,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7043,centered_logit_fidelity,random,0.0045081993545595545,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7043,prob_error_reduction,random,-0.062121166847646236,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7044,centered_logit_fidelity,random,0.004367272330099932,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7044,prob_error_reduction,random,-0.06717316713184118,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7045,centered_logit_fidelity,random,0.0003327945103773801,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7045,prob_error_reduction,random,-0.06382959615439177,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7046,centered_logit_fidelity,random,0.0052308309010851515,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7046,prob_error_reduction,random,-0.056199622340500355,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7047,centered_logit_fidelity,random,0.0027692282901413783,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7047,prob_error_reduction,random,-0.07252742256969213,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7048,centered_logit_fidelity,random,0.0028434289257857556,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7048,prob_error_reduction,random,-0.06059067044407129,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7049,centered_logit_fidelity,random,0.001402156599654418,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7049,prob_error_reduction,random,-0.07773939613252878,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7050,centered_logit_fidelity,random,-0.0005571260995960621,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7050,prob_error_reduction,random,-0.06901139579713345,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7051,centered_logit_fidelity,random,-0.0036000174107403866,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7051,prob_error_reduction,random,-0.06996863428503275,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7052,centered_logit_fidelity,random,0.0069347127602236575,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7052,prob_error_reduction,random,-0.07727459818124771,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7053,centered_logit_fidelity,random,0.0009927110468508395,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7053,prob_error_reduction,random,-0.06479352805763483,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7054,centered_logit_fidelity,random,0.0011836600653795642,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7054,prob_error_reduction,random,-0.06548039615154266,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7055,centered_logit_fidelity,random,0.0031161137306912473,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7055,prob_error_reduction,random,-0.07142299320548773,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7056,centered_logit_fidelity,random,1.3349260163735346e-05,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7056,prob_error_reduction,random,-0.07449988229200244,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7057,centered_logit_fidelity,random,0.0029682484181668637,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7057,prob_error_reduction,random,-0.07516861893236637,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7058,centered_logit_fidelity,random,0.003730306240323363,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7058,prob_error_reduction,random,-0.06508701294660568,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7059,centered_logit_fidelity,random,0.006433181103571179,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7059,prob_error_reduction,random,-0.07523262873291969,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7060,centered_logit_fidelity,random,0.001746985455229515,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7060,prob_error_reduction,random,-0.06735502742230892,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7061,centered_logit_fidelity,random,-6.225715959397998e-05,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7061,prob_error_reduction,random,-0.07045913301408291,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7062,centered_logit_fidelity,random,0.011089510607114552,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7062,prob_error_reduction,random,-0.05666507501155138,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7063,centered_logit_fidelity,random,-0.0035493625437771105,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7063,prob_error_reduction,random,-0.09119395818561316,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7064,centered_logit_fidelity,random,-0.0018003830843821098,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7064,prob_error_reduction,random,-0.0679527735337615,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7065,centered_logit_fidelity,random,-0.0007871167912364939,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7065,prob_error_reduction,random,-0.07509431522339582,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7066,centered_logit_fidelity,random,0.0013307186041806966,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7066,prob_error_reduction,random,-0.054677680134773254,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7067,centered_logit_fidelity,random,0.003604018981127619,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7067,prob_error_reduction,random,-0.08087585866451263,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7068,centered_logit_fidelity,random,0.001600867223317464,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7068,prob_error_reduction,random,-0.08490651473402977,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7069,centered_logit_fidelity,random,0.005145378699905714,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7069,prob_error_reduction,random,-0.06141191441565752,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7070,centered_logit_fidelity,random,0.004188340156815689,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7070,prob_error_reduction,random,-0.07048528362065554,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7071,centered_logit_fidelity,random,-0.0011848217746138826,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7071,prob_error_reduction,random,-0.09031533543020487,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7072,centered_logit_fidelity,random,0.009694909868109758,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7072,prob_error_reduction,random,-0.061746273189783096,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7073,centered_logit_fidelity,random,0.0011788151019662494,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7073,prob_error_reduction,random,-0.06902653817087412,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7074,centered_logit_fidelity,random,0.0013456027811351527,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7074,prob_error_reduction,random,-0.07532522920519114,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7075,centered_logit_fidelity,random,-0.005379205808350477,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7075,prob_error_reduction,random,-0.08089990727603436,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7076,centered_logit_fidelity,random,0.0016869681627824512,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7076,prob_error_reduction,random,-0.057316483929753304,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7077,centered_logit_fidelity,random,-0.007303353958898527,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7077,prob_error_reduction,random,-0.07220819499343634,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7078,centered_logit_fidelity,random,0.003093216773852407,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7078,prob_error_reduction,random,-0.057197725400328636,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7079,centered_logit_fidelity,random,0.005822713288695745,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7079,prob_error_reduction,random,-0.0762513317167759,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7080,centered_logit_fidelity,random,0.0007319983492448928,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7080,prob_error_reduction,random,-0.06582581531256437,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7081,centered_logit_fidelity,random,-0.002116279553730071,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7081,prob_error_reduction,random,-0.06271105818450451,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7082,centered_logit_fidelity,random,0.0031632767202514345,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7082,prob_error_reduction,random,-0.06722328811883926,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7083,centered_logit_fidelity,random,0.00961755817917954,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7083,prob_error_reduction,random,-0.06446988880634308,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7084,centered_logit_fidelity,random,-0.0039630639012158304,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7084,prob_error_reduction,random,-0.05697216186672449,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7085,centered_logit_fidelity,random,0.005289516411944495,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7085,prob_error_reduction,random,-0.05099572706967592,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7086,centered_logit_fidelity,random,0.0003024216946723012,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7086,prob_error_reduction,random,-0.07689975202083588,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7087,centered_logit_fidelity,random,-0.0010967219977943282,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7087,prob_error_reduction,random,-0.05466187931597233,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7088,centered_logit_fidelity,random,-0.0009563898545589776,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7088,prob_error_reduction,random,-0.055026592686772346,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7089,centered_logit_fidelity,random,0.006980577473596405,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7089,prob_error_reduction,random,-0.07330258842557669,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7090,centered_logit_fidelity,random,-0.0004792725927423528,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7090,prob_error_reduction,random,-0.07047070655971766,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7091,centered_logit_fidelity,random,0.010848265000502502,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7091,prob_error_reduction,random,-0.06641129683703184,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7092,centered_logit_fidelity,random,0.003199627496410366,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7092,prob_error_reduction,random,-0.06657467875629663,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7093,centered_logit_fidelity,random,0.0021505894989648187,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7093,prob_error_reduction,random,-0.07302006054669619,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7094,centered_logit_fidelity,random,0.0024934434655595663,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7094,prob_error_reduction,random,-0.06627625739201903,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7095,centered_logit_fidelity,random,0.00029328735530698667,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7095,prob_error_reduction,random,-0.08183912374079227,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7096,centered_logit_fidelity,random,0.005649941159550758,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7096,prob_error_reduction,random,-0.07404269929975271,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7097,centered_logit_fidelity,random,-0.004106929913545812,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7097,prob_error_reduction,random,-0.07913398183882236,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7098,centered_logit_fidelity,random,0.005512490643799002,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7098,prob_error_reduction,random,-0.06877017952501774,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7099,centered_logit_fidelity,random,0.0007913070623721558,4
single_shape,plain2_w16_gmp,pixel_permuted_template,7099,prob_error_reduction,random,-0.06702115386724472,4
single_shape,plain2_w16_gmp,random_fullrank,7000,centered_logit_fidelity,random,0.00033784832900573235,4
single_shape,plain2_w16_gmp,random_fullrank,7000,prob_error_reduction,random,-0.08674874436110258,4
single_shape,plain2_w16_gmp,random_fullrank,7001,centered_logit_fidelity,random,0.008490294832621335,4
single_shape,plain2_w16_gmp,random_fullrank,7001,prob_error_reduction,random,-0.07880624569952488,4
single_shape,plain2_w16_gmp,random_fullrank,7002,centered_logit_fidelity,random,0.009293591981460767,4
single_shape,plain2_w16_gmp,random_fullrank,7002,prob_error_reduction,random,-0.0777465533465147,4
single_shape,plain2_w16_gmp,random_fullrank,7003,centered_logit_fidelity,random,0.0009273018904686972,4
single_shape,plain2_w16_gmp,random_fullrank,7003,prob_error_reduction,random,-0.08839397598057985,4
single_shape,plain2_w16_gmp,random_fullrank,7004,centered_logit_fidelity,random,0.0010910901422861111,4
single_shape,plain2_w16_gmp,random_fullrank,7004,prob_error_reduction,random,-0.08657826762646437,4
single_shape,plain2_w16_gmp,random_fullrank,7005,centered_logit_fidelity,random,0.00580523716200314,4
single_shape,plain2_w16_gmp,random_fullrank,7005,prob_error_reduction,random,-0.08455320354551077,4
single_shape,plain2_w16_gmp,random_fullrank,7006,centered_logit_fidelity,random,0.010211469130089908,4
single_shape,plain2_w16_gmp,random_fullrank,7006,prob_error_reduction,random,-0.07343184761703014,4
single_shape,plain2_w16_gmp,random_fullrank,7007,centered_logit_fidelity,random,0.008770638508904484,4
single_shape,plain2_w16_gmp,random_fullrank,7007,prob_error_reduction,random,-0.08063848689198494,4
single_shape,plain2_w16_gmp,random_fullrank,7008,centered_logit_fidelity,random,0.00639222085726911,4
single_shape,plain2_w16_gmp,random_fullrank,7008,prob_error_reduction,random,-0.07530229166150093,4
single_shape,plain2_w16_gmp,random_fullrank,7009,centered_logit_fidelity,random,0.007562246855060118,4
single_shape,plain2_w16_gmp,random_fullrank,7009,prob_error_reduction,random,-0.05718006379902363,4
single_shape,plain2_w16_gmp,random_fullrank,7010,centered_logit_fidelity,random,0.0066686282180295,4
single_shape,plain2_w16_gmp,random_fullrank,7010,prob_error_reduction,random,-0.07871182262897491,4
single_shape,plain2_w16_gmp,random_fullrank,7011,centered_logit_fidelity,random,0.004011712513256662,4
single_shape,plain2_w16_gmp,random_fullrank,7011,prob_error_reduction,random,-0.06635969690978527,4
single_shape,plain2_w16_gmp,random_fullrank,7012,centered_logit_fidelity,random,0.00539056779278636,4
single_shape,plain2_w16_gmp,random_fullrank,7012,prob_error_reduction,random,-0.09452441800385714,4
single_shape,plain2_w16_gmp,random_fullrank,7013,centered_logit_fidelity,random,0.00439174776874578,4
single_shape,plain2_w16_gmp,random_fullrank,7013,prob_error_reduction,random,-0.08274053409695625,4
single_shape,plain2_w16_gmp,random_fullrank,7014,centered_logit_fidelity,random,0.003085324231942148,4
single_shape,plain2_w16_gmp,random_fullrank,7014,prob_error_reduction,random,-0.08023867756128311,4
single_shape,plain2_w16_gmp,random_fullrank,7015,centered_logit_fidelity,random,0.004648992850229716,4
single_shape,plain2_w16_gmp,random_fullrank,7015,prob_error_reduction,random,-0.08825862221419811,4
single_shape,plain2_w16_gmp,random_fullrank,7016,centered_logit_fidelity,random,0.005533669917951003,4
single_shape,plain2_w16_gmp,random_fullrank,7016,prob_error_reduction,random,-0.07952471543103456,4
single_shape,plain2_w16_gmp,random_fullrank,7017,centered_logit_fidelity,random,0.008189155793395296,4
single_shape,plain2_w16_gmp,random_fullrank,7017,prob_error_reduction,random,-0.08327065780758858,4
single_shape,plain2_w16_gmp,random_fullrank,7018,centered_logit_fidelity,random,0.006785185265308004,4
single_shape,plain2_w16_gmp,random_fullrank,7018,prob_error_reduction,random,-0.07465917710214853,4
single_shape,plain2_w16_gmp,random_fullrank,7019,centered_logit_fidelity,random,0.00684175658995808,4
single_shape,plain2_w16_gmp,random_fullrank,7019,prob_error_reduction,random,-0.08493584953248501,4
single_shape,plain2_w16_gmp,random_fullrank,7020,centered_logit_fidelity,random,-0.0023039175243149725,4
single_shape,plain2_w16_gmp,random_fullrank,7020,prob_error_reduction,random,-0.08796231914311647,4
single_shape,plain2_w16_gmp,random_fullrank,7021,centered_logit_fidelity,random,0.006182980928695727,4
single_shape,plain2_w16_gmp,random_fullrank,7021,prob_error_reduction,random,-0.07449574396014214,4
single_shape,plain2_w16_gmp,random_fullrank,7022,centered_logit_fidelity,random,0.012634983104903127,4
